Time,Title,Content
2022-12-08 14:41,天津个人养老金制度简介,》》》天津个人养老金制度简介个人养老金制度是我国多层次、多支柱养老保险制度体系的重要组成部分。我国养老保险制度由三部分组成，也就是俗称“三支柱”。第一支柱是基本养老保险，包括城职、城乡基本养老保险，发挥的是保基本、兜底线作用，截至10月底，全市基本养老参保人数达960万。第二支柱是企业年金和职业年金，由用人单位和职工共同缴费，是对基本养老保险的补充。第三支柱就包括个人养老金和其他个人商业养老金融业务。发展个人养老金，对于我国构建多层次、多支柱养老保险体系，应对老龄化压力，提高全体国民养老金待遇水平，优化资本市场结构等，都具有长远和积极的意义。
2022-12-08 17:04,天津个人养老金资金账户开户方式,》》》天津个人养老金资金账户开户方式——通过商业银行本机构柜面或电子渠道，开立本人唯一的个人养老金资金账户。目前，金融监管部门允许23家商业银行开立个人养老金资金账户，分别是：工商银行、农业银行、中国银行、建设银行、交通银行、邮储银行、中信银行、光大银行、华夏银行、民生银行、招商银行、兴业银行、平安银行、广发银行、浦发银行、浙商银行、渤海银行、恒丰银行、北京银行、上海银行、江苏银行、宁波银行、南京银行。特别说明——个人养老金资金账户作为特殊专用资金账户，与个人养老金账户绑定，为参加人提供资金缴存、缴费额度登记、个人养老金产品投资、个人养老金支付、个人所得税税款支付、资金与相关权益信息查询等服务。
2022-12-08 17:06,天津个人养老金两个账号开户顺序是什么？,》》》天津个人养老金两个账号开户顺序是什么？答：两个账户有顺序，必须先开立个人养老金账户，拿到“入场券”，再开立资金账户。账号简介——个人养老金账户用于登记和管理个人身份信息，并与基本养老保险关系关联，记录个人养老金缴费、投资、领取、抵扣和缴纳个人所得税等信息，是参加人参加个人养老金、享受税收优惠政策的基础。个人养老金资金账户作为特殊专用资金账户，与个人养老金账户绑定，为参加人提供资金缴存、缴费额度登记、个人养老金产品投资、个人养老金支付、个人所得税税款支付、资金与相关权益信息查询等服务。【猜你关心】天津个人养老金账户怎么开户？天津个人养老金资金账户开户方式
2022-12-08 15:16,天津个人养老金账户怎么开户？,》》》天津个人养老金账户怎么开户？答：基本养老保险参保人员参加个人养老金制度，需要先通过国家社会保险公共服务平台、全国人社政务服务平台、电子社保卡、“掌上12333”、商业银行及其他个人养老金产品销售机构等多个渠道，开立个人养老金账户。①国家社会保险公共服务平台：点击进入②全国人力资源和社会保障政务服务平台：点击进入③掌上12333APP：点击下载④商业银行渠道：点击查询特别说明——个人养老金账户用于登记和管理个人身份信息，并与基本养老保险关系关联，记录个人养老金缴费、投资、领取、抵扣和缴纳个人所得税等信息，是参加人参加个人养老金、享受税收优惠政策的基础。
2022-12-08 14:50,参加天津个人养老金有什么好处？,》》》参加天津个人养老金有什么好处？答：个人养老金制度已在天津正式启动，天津市人社局正在通过新闻媒体等渠道进行广泛宣传，各家参与金融机构也同步进行更有针对性的推广。☑参加个人养老金制度有两点好处：一方面，参加个人养老金制度，可以在基本养老保险以外，再多一份积累，退休后多领取一笔养老待遇。待遇水平根据自己个人养老金的缴费金额、投资收益确定，全部缴费和收益领完为止。另一方面，参加个人养老金制度，可以享受递延纳税的税收优惠政策。参加人在缴纳个人养老金时，缴费金额可以在综合所得或经营所得中税前扣除，投资环节也暂不征税，在领取环节再按照领取金额的3%征收个人所得税。
2022-12-08 17:14,个人养老金有关个人所得税政策（官方原文）,》》》关于个人养老金有关个人所得税政策的公告财政部 税务总局公告2022年第34号为贯彻落实《国务院办公厅关于推动个人养老金发展的意见》（国办发〔2022〕7号）有关要求，现就个人养老金有关个人所得税政策公告如下：一、自2022年1月1日起，对个人养老金实施递延纳税优惠政策。在缴费环节，个人向个人养老金资金账户的缴费，按照12000元/年的限额标准，在综合所得或经营所得中据实扣除；在投资环节，计入个人养老金资金账户的投资收益暂不征收个人所得税；在领取环节，个人领取的个人养老金，不并入综合所得，单独按照3%的税率计算缴纳个人所得税，其缴纳的税款计入“工资、薪金所得”项目。二、个人缴费享受税前扣除优惠时，以个人养老金信息管理服务平台出具的扣除凭证为扣税凭据。取得工资薪金所得、按累计预扣法预扣预缴个人所得税劳务报酬所得的，其缴费可以选择在当年预扣预缴或次年汇算清缴时在限额标准内据实扣除。选择在当年预扣预缴的，应及时将相关凭证提供给扣缴单位。扣缴单位应按照本公告有关要求，为纳税人办理税前扣除有关事项。取得其他劳务报酬、稿酬、特许权使用费等所得或经营所得的，其缴费在次年汇算清缴时在限额标准内据实扣除。个人按规定领取个人养老金时，由开立个人养老金资金账户所在市的商业银行机构代扣代缴其应缴的个人所得税。三、人力资源社会保障部门与税务部门应建立信息交换机制，通过个人养老金信息管理服务平台将个人养老金涉税信息交换至税务部门，并配合税务部门做好相关税收征管工作。四、商业银行有关分支机构应及时对在该行开立个人养老金资金账户纳税人的纳税情况进行全员全额明细申报，保证信息真实准确。五、各级财政、人力资源社会保障、税务、金融监管等部门应密切配合，认真做好组织落实，对本公告实施过程中遇到的困难和问题，及时向上级主管部门反映。六、本公告规定的税收政策自2022年1月1日起在个人养老金先行城市实施。个人养老金先行城市名单由人力资源社会保障部会同财政部、税务总局另行发布。上海市、福建省、苏州工业园区等已实施个人税收递延型商业养老保险试点的地区，自2022年1月1日起统一按照本公告规定的税收政策执行。特此公告。财政部 税务总局2022年11月3日
2022-12-09 08:44,12月9日天津宁河区调整部分疫情风险区通告,》》》12月9日天津宁河区调整部分疫情风险区通告根据当前疫情防控形势，依据相关法律法规和疫情防控有关规定，经综合研判，现将宁河区疫情防控指挥部关于调整部分疫情风险区事宜通告如下：一、自12月9日8时起，七里海镇大坨村四区11排1号至10号、12排1号至10号、13排1号至10号、14排1号至7号、15排10号，桥北街银河花园2号楼3单元，芦台街佳园小区3号楼3单元解除管控，恢复常态化疫情防控。二、解封不等于解防。当前疫情防控形势依然严峻，请广大居民严格遵照《中华人民共和国传染病防治法》履行公民法定义务，服从社区（村）工作人员统一安排，全力配合做好风险人员协查管控工作，依法接受有关传染病的调查、样本采集、检测、隔离治疗等预防控制措施。如实提供有关情况，如出现发热、咳嗽、味（嗅）觉减退等症状第一时间向社区（村）报告，按照疫情防控有关规定到指定医院发热门诊就诊，严禁瞒报、漏报、迟报，对拒不执行疫情防控相关措施的，将依法从严追究法律责任。三、我区将根据疫情形势及时更新有关管控措施，请广大居民密切关注官方权威发布信息，不恐慌、不信谣、不传谣、不造谣。
2022-12-09 22:07,天津又有107家定点医疗机构启动跨省就医直接结算服务,》》》最新消息：近日，市医保中心发布了关于公布启动跨省异地就医直接结算服务定点医疗机构名单的通知（津医保中心办发〔2022〕47号）和（津医保中心办发〔2022〕49号），分别公布了近期启动跨省异地就医普通门诊、住院及门诊慢特病跨省直接结算服务的定点医疗机构名单，以及近期启动跨省异地就医普通门诊、住院费用直接结算服务的定点医疗机构名单。01、启动跨省异地就医普通门诊、住院及门诊慢特病直接结算服务的定点医疗机构名单按照《市医保局市财政局市卫生健康委关于做好跨省异地就医门诊费用直接结算试点工作的通知》《国家医保局办公室财政部办公厅关于开展门诊慢特病相关治疗费用跨省直接结算试点工作的通知》《天津市完善异地就医直接结算工作方案》等文件精神，现将近期启动跨省异地就医普通门诊、住院及门诊慢特病跨省直接结算服务的定点医疗机构名单予以公布。请社会各界予以监督。开通跨省异地就医直接结算的定点医疗机构应进一步加强信息系统建设，确保能够真正提供异地刷卡结算，切实提高跨省联网结算成功率，持续为异地参保人员提供便捷、优质、高效的就医服务，及时回应群众关切。各分中心要继续做好辖区内跨省异地就医直接结算定点医疗机构的管理和服务对接工作。02、启动跨省异地就医普通门诊、住院费用直接结算服务的定点医疗机构名单（试点）按照《市医保局市财政局市卫生健康委关于做好跨省异地就医门诊费用直接结算试点工作的通知》（津医保局发〔2021〕26号）等文件要求，现将近期启动跨省异地就医普通门诊、住院费用直接结算服务的定点医疗机构名单予以公布。请社会各界予以监督。已开通跨省异地直接就医结算服务的定点医疗机构应进一步加强信息系统建设，做好异地就医有关服务窗口设置、标牌悬挂及异地政策宣传，确保能够真正提供异地刷卡结算服务，切实提高跨省联网结算成功率。各分中心要继续做好辖区内跨省异地直接就医结算定点医疗机构的管理和服务对接工作。
2022-12-09 09:41,12月8日0时至24时天津新增329例本土阳性感染者,》》》最新消息：根据市疫情防控指挥部消息，2022年12月8日0时至24时，天津市疾控部门报告新增329例本土新冠病毒核酸检测阳性感染者，2例为新冠肺炎确诊病例（均为轻型），327例为无症状感染者。其中：南开区59例；滨海新区40例；西青区27例；津南区21例；宝坻区20例；北辰区20例（含确诊病例1例）；河西区20例；宁河区19例；红桥区18例（含确诊病例1例）；东丽区18例；河北区14例；和平区13例；静海区13例；武清区10例；蓟州区9例；河东区8例。【推荐阅读】12月8日起天津公布落实国家优化疫情防控的十条措施
2022-12-09 09:43,2022年天津第二期居住证积分落户人员名单公示通知,》》》关于公示2022年第二期居住证积分落户人员名单的通知根据《天津市居住证管理办法》（津政规〔2021〕6号）和《天津市居住证积分管理实施细则》（津人社规字〔2021〕15号）的规定，确定2022年第二期居住证积分入户人员。公示期为2022年12月9日、12日、13日、14日、15日共五个工作日。公示名单接受社会监督，公示期内如对名单内人员有异议的，可向天津市引进人才综合服务中心（天津市居住证积分服务中心）据实反映情况。监督电话：022-24538071地址：天津市政务服务中心（河东区红星路79号）上午9:00-12:00    下午13:30-17:00天津市引进人才综合服务中心（天津市居住证积分服务中心）2022年12月8日
2022-12-09 00:11,12月8日起天津公布落实国家优化疫情防控的十条措施,》》》最新消息：12月7日，国务院联防联控机制综合组印发《关于进一步优化落实新冠肺炎疫情防控措施的通知》。12月8日，根据市疫情防控指挥部消息，天津公布落实国家优化疫情防控的十条措施，具体如下：一、科学精准划分风险区域。按楼栋、单元、楼层、住户划定高风险区，不得随意扩大到小区、社区和街道（乡镇）等区域。不得采取各种形式的临时封控。落实高风险区“快封快解”，连续5天没有新增感染者的高风险区，要及时解封，如封控后高风险区新增感染者为严格居家隔离人员，经评估排除家庭外社区传播风险，不影响高风险区解封时间。二、持续优化核酸检测措施。不按行政区域开展全员核酸检测，进一步缩小核酸检测范围、减少频次。根据防疫工作需要，可开展抗原检测。对高风险岗位从业人员和高风险区人员按照有关规定进行核酸检测，其他人员愿检尽检。常态化核酸检测点继续提供“愿检尽检”服务，出现混管阳性时，经单采单检确认阳性人员，排除密切接触者后，其他人员解除管控，原则上核酸检测结果出具前进行居家管理。三、持续优化通行防控措施。除养老院、福利院、医疗机构、托幼机构、中小学等特殊场所外，不要求提供核酸检测阴性证明，不查验健康码，有查验要求的，相应主管部门要及时明确。重要机关、大型企业及一些特定场所应结合疫情形势，因时因势实施核酸检测查验、“模块化”管理、“点对点”通勤、“封闭管理”轮班制等防控措施。除高、低风险区外，不再对外省来返津人员查验核酸检测阴性证明和健康码，不再开展落地检和“三天两检”。四、优化调整隔离管控方式。感染者要科学分类收治，具备居家隔离条件的无症状感染者和轻型病例一般采取居家隔离，也可自愿选择集中隔离收治。居家隔离期间加强健康监测，隔离第6、7天连续2次核酸检测Ct值≥35（界限值为40）解除隔离，病情加重的及时转发热门诊或定点医院治疗。治愈出院、出舱的感染者，不再进行居家健康监测。具备居家隔离条件的密切接触者采取5天居家隔离，也可自愿选择集中隔离，第5天核酸检测阴性后解除隔离。在第一入境点完成规范隔离管理的，按照境内人员跨地区流动政策执行。五、保障正常医疗秩序和基本医疗服务。加强医疗资源建设统筹，强化医疗救治床位储备，扩增救治资源，保障重症患者救治。科学实施分级诊疗策略，需住院治疗的患者由定点救治医院“应收尽收”，需诊疗的患者由各级发热门诊“应治尽治”，无症状感染者等居家患者由基层医疗机构“应管尽管”。优化医疗机构内部管理，门诊、急诊设置应急诊疗区，抢救急危重症患者，保障患者生命安全。基层医疗卫生机构统筹、合理调度医疗卫生专业人员力量，强化基本医疗和基本公共卫生服务，在加强慢性病患者、老年人、儿童等重点人群健康管理服务基础上，充分发挥“五包一”工作专班和区医疗保障专班作用，及时了解新冠病毒感染者居家诊疗需求，及时回应解决群众就医问题。六、加强重点人群健康保障。发挥基层医疗卫生机构“网底”和家庭医生健康“守门人”的作用，摸清辖区内患有心脑血管疾病、慢阻肺、糖尿病、慢性肾病、肿瘤、免疫功能缺陷等疾病的老年人及其新冠病毒疫苗接种情况，建档立册，做好新冠病毒感染者居家治疗及用药指导，为有需求人员提供抗原检测技术指导。加强对老年人合并基础病等特殊人员健康监测和医疗服务保障，推进实施分级分类管理。推动建立社区（村）与专门医疗机构的对接机制，为独居老人、未成年人、孕产妇、残疾人、慢性病患者等提供就医便利。强化对封控人员、患者和一线工作人员等的关心关爱和心理疏导。七、加强群众基本购药需求保障。药店要正常运营，不得随意关停。不得限制群众线上线下购买退热、止咳、抗病毒、治感冒等非处方药物，购买“四类药”不再进行追访和核酸检测。八、加快推进老年人新冠病毒疫苗接种。聚焦提高60至79岁人群接种率、加快提升80岁及以上人群接种率。通过设立老年人绿色通道、临时接种点、流动接种车等措施，优化接种服务。逐级开展接种禁忌判定的培训，指导医务人员科学判定接种禁忌。九、进一步优化学校疫情防控。没有疫情的学校要开展正常的线下教学活动，校园内超市、食堂、体育场馆、图书馆等要正常开放。有疫情的学校要精准划定风险区域，风险区域外仍要保证正常的教学、生活等秩序。十、保障社会安全平稳运转。严禁以各种方式封堵消防通道、单元门、小区门，确保群众看病就医、紧急避险等外出渠道通畅。非高风险区不得限制人员流动，不得停工、停产、停业。将医务人员、公安、交通物流、商超、保供、水电气暖等保障基本医疗服务和社会正常运转人员纳入“白名单”管理，相关人员做好个人防护、疫苗接种和健康监测，保障基本生活物资、水电气暖等供给，尽力维护正常生产工作秩序。
2022-12-09 22:00,12月9日起天津东丽区开通常态化核酸检测“单检”服务,》》》天津东丽区关于开通常态化核酸检测“单检”服务的通告为满足广大居民核酸检测需求，方便群众进行核酸检测，东丽区在保留常态化核酸采样点位免费“混检”服务的基础上，在部分点位开通收费“单检”通道，具体点位和每日工作时间附后。请有需求的居民合理安排时间，就近前往采样点参加常态化核酸检测。东丽区疫情防控指挥部将根据疫情防控工作实际动态调整、优化服务，请广大居民及时关注。东丽区疫情防控指挥部2022年12月9日东丽区开通“单采收费”通道常态化核酸采样点一览表（试行）
2022-12-09 00:09,2023年节假日安排（元旦+春节）,12月8日，国务院办公厅发布关于2023年部分节假日安排的通知：各省、自治区、直辖市人民政府，国务院各部委、各直属机构：经国务院批准，现将2023年元旦、春节、清明节、劳动节、端午节、中秋节和国庆节放假调休日期的具体安排通知如下。一、元旦：2022年12月31日至2023年1月2日放假调休，共3天。二、春节：1月21日至27日放假调休，共7天。1月28日（星期六）、1月29日（星期日）上班。三、清明节：4月5日放假，共1天。四、劳动节：4月29日至5月3日放假调休，共5天。4月23日（星期日）、5月6日（星期六）上班。五、端午节：6月22日至24日放假调休，共3天。6月25日（星期日）上班。六、中秋节、国庆节：9月29日至10月6日放假调休，共8天。10月7日（星期六）、10月8日（星期日）上班。节假日期间，各地区、各部门要妥善安排好值班和安全、保卫、疫情防控等工作，遇有重大突发事件，要按规定及时报告并妥善处置，确保人民群众祥和平安度过节日假期。国务院办公厅2022年12月8日
2022-12-09 22:14,12月9日起娱乐场所、旅游景区不再查健康码,》》》最新消息：文化和旅游部今天（12月9日）下午对相关疫情防控工作指南再次进行了调整更新，发布了新版旅游景区、旅行社、互联网上网服务营业场所、娱乐场所、剧院等演出场所、剧本娱乐经营场所新冠肺炎疫情防控工作指南，按照国务院联防联控机制综合组优化落实疫情防控新十条，除对导游上团前核验健康码外，相关指南均不再要求提供核酸检测阴性证明、查验健康码、开展落地检。
2022-12-06 16:28,天津第三方医学检验实验室审核情况（附名单）,》》》天津第三方医学检验实验室审核情况（附名单）更新时间：2022年12月6日从天津市卫健委获悉，按照国家和我市工作部署安排，现将审核合格的具备新冠病毒核酸检测能力的三方医学检验实验室（共24家，含2个方舱 ）名单公布如下:天津核酸检测价格：公立医疗机构新冠病毒核酸混合检测价格每人份不高于3元，单人单检价格仍为每人份不高于16元。居民朋友若有出行、查验等需求的，请结合工作和生活实际，合理安排时间，就近到常态化核酸检测点采集核酸。
2022-12-09 22:20,孕产妇和儿童健康管理与医疗服务保障通知,国家卫健委网站12月9日消息，国务院应对新冠肺炎疫情联防联控机制医疗救治组发布《关于进一步做好当前孕产妇和儿童健康管理与医疗服务保障工作的通知》。要点如下↓↓↓■ 加强健康宣教指导建议孕产妇和儿童外出或到公共场所时佩戴口罩，到医疗机构就诊时佩戴N95口罩，少到人员聚集和空间密闭场所，居家或在办公室时经常通风，保持空气流通，掌握正确洗手方法，外出返家认真洗手。有条件的医疗机构可利用胎心监护仪、经皮黄疸检测仪等可穿戴设备为孕产妇和新生儿提供健康监测与管理，切实减少群众非必须到院和交叉感染风险。■ 强化主动服务随访各地要结合孕产妇和儿童系统管理，指导社区进一步摸清辖区内常住孕产妇和0-6岁儿童情况，建立人员清单和重点人群台账。指导助产机构与在本机构建册或产检的孕产妇保持密切联系，告知应急联系方式，以便出现问题及时沟通解决。■ 保障正常医疗服务各级助产机构要保持持续运行，未经所在地县级及以上卫生健康部门同意，不得擅自停止助产服务。个别助产机构临时关闭的，关闭前已建档和关闭时尚在待产的孕产妇，原则上转移至此前各地确定的应急助产机构接受产检和住院分娩。■ 确保绿色通道畅通保持孕产妇、儿童急诊急救绿色通道畅通，严格落实首诊负责制和急危重症抢救制度，妥善处置、及时转运急危重症患者，对临产孕产妇、危重孕产妇和危重新生儿、儿童等需要急诊急救的患者，要在做好防护的同时给予积极治疗，不得以疫情防控为由拒诊、推诿或延误治疗。■ 优化门诊就医流程将门诊区域划分为核酸阳性诊疗区和核酸阴性诊疗区，根据就诊孕产妇和儿童48小时内核酸检测结果分区就诊。要推进门诊预约诊疗、预约住院分娩、诊间结算、移动支付、网上查询与推送检查检验结果等智慧妇幼服务，减少群众排队次数，努力缩短患者在院等候停留时间。■ 严格住院安全管理要安排相对独立的区域（院区、楼栋、病区或病室）收治核酸阳性患者，医护人员相对固定。严格落实病区封闭管理要求，严格执行不探视和非必要不陪护，确需陪护的应安排1名固定陪护人员并在病区内实行全程封闭管理，特别要加强分娩室、新生儿病房的安全管理与院感防控。■ 关爱患者和医务人员各地要积极利用5G等技术开展新生儿重症监护室等科室的远程探视，加强与家长的交流沟通，缓解家长紧张焦虑情绪。根据暴露风险和开展的诊疗操作，配备适宜、充足的防护用品，最大限度减少医务人员职业暴露，保障医务人员执业安全。根据工作需要，组织对本机构医务人员进行核酸检测或抗原检测，对分娩室、新生儿科、手术室等重点科室和部位的医务人员原则上实行每日一检。■ 做好医疗资源储备各级妇幼保健机构要下大力气加强重症医学、麻醉等重点科室建设，完善负压产房、重症监护室等重点设施，配齐配足急诊急救、重症救治、检验检测等仪器设备，做好医用耗材、药品、防护装备、消毒用品储备，备足抗原检测试剂。重视发挥中医药独特优势，储备好适宜的中成药和适量的中药材。建立完善物资储备清单，实行物资设备动态储备，物资和药品储备量应当满足孕产妇和儿童等人群医疗服务需求。
2022-12-09 22:17,新冠重点人群健康服务工作方案（政策原文）,《新冠重点人群健康服务工作方案》根据国务院联防联控机制综合组《关于开展新冠重点人群健康调查的通知》（国卫明电〔2022〕487号），对老年人（65岁及以上，下同）合并基础性疾病及其新冠病毒疫苗接种情况进行调查并分类登记。现就做好已登记重点人群的健康服务制定本方案。一、明确开展健康服务的原则坚持分类分级、突出重点的原则，根据患基础疾病情况、新冠病毒疫苗接种情况、感染后风险程度等分为三个类别：重点人群（高风险）、次重点人群（中风险）、一般人群（低风险），分别用红、黄、绿色进行标记，颜色不同，服务内容不同。二、开展分类分级服务（一）一级服务。1.服务人群。一般人群（低风险，绿色标记）。2.服务内容。（1）社区（村）负责动员、宣传，对未完成加强免疫的，经医生评估后符合接种条件的，引导其尽快接种。（2）发挥街道（乡镇）、社区居民（村民）委员会及其公共卫生委员会、基层医疗卫生机构、家庭医生的作用，加强健康教育，倡导健康生活方式，做好个人健康防护。（3）提供新冠肺炎相关咨询服务。社区（村）通过小喇叭、一封信、微信、短信、APP等形式，对现行新冠肺炎防控政策进行宣传，将基层医疗卫生机构值班电话或家庭医生的电话通知到每一户重点人群家庭，协助开展健康教育。（二）二级服务。1.服务人群。次重点人群（中风险，黄色标记）。2.服务内容。在一级服务的基础上开展二级服务。（1）居家治疗的无症状或症状轻微的感染者，主动向社区（村）报备，并与辖区的基层医疗卫生机构联系，基层医疗卫生机构结合实际通过网络、视频、电话、远程或线下方式指导开展抗原检测、健康监测，提供健康咨询、用药指导等。经评估后为有需要的感染者提供可穿戴健康监测设备、指夹式脉搏血氧仪等开展健康监测，如出现持续高热、呼吸困难、指氧饱和度<93%等情况尽快转诊。基层医疗卫生机构每3天随访一次，可根据需要加密随访频次，至居家治疗观察结束。（2）社区（村）协助落实对居家治疗感染者的管理，对有定期就医需求的指导协助就医，协助提供购药送药等服务。（三）三级服务。1.服务人群。（1）重点人群（高风险，红色标记）。（2）有紧急医疗需求的重点人群。（3）其他有紧急医疗需求的婴幼儿、孕产妇等人群。2.服务内容。在二级服务的基础上开展三级服务。（1）失能老人或高龄行动不便感染者，经县（市、区）卫生健康部门确定的专家团队或上级医院评估后决定收治方式。对经评估后可居家的，在上级医院指导下，基层医疗卫生机构提供健康咨询、健康指导、健康监测、抗原检测等必要服务。经评估后不适宜居家的，基层医疗卫生机构指导协助转诊。（2）重点人群（高风险，红色标记）感染者和有紧急医疗需求的人群，社区（村）和基层医疗卫生机构协助转诊，有紧急医疗需求的也可通过急诊就诊。三、加强组织保障（一）明确职责分工。各地联防联控机制牵头负责，有关部门根据职责分别落实。以地市级为单元，卫生健康部门确定定点（亚定点）医疗机构，组建为基层医疗卫生机构提供技术支持的上级机构和专业团队，指导医疗卫生机构按分工提供重点人群健康管理和医疗救治，加强对各相关机构开展分类分级服务的培训。民政部门负责指导养老院、儿童福利机构等重点场所加强管理，在当地疫情防控机制的统一领导下动员社区（村）做好重点人群管理服务，指导居（村）民委员会配合基层医疗卫生机构围绕老年人及其他高风险人群，提供药品、抗原检测、联系上级医院等工作。相关部门要落实对重点人群调查、分级健康服务以及必要设备配备的经费保障。（二）加强基层医疗卫生机构药品和抗原检测试剂盒储备。各地要加大供应保障力度，确保基层医疗卫生机构根据国家和本省份推荐的中药清单，按照服务人口总数的15—20%动态储备中药、解热和止咳等对症治疗药物、抗原检测试剂，人口稠密地区可酌情增加。县级卫生健康部门要组织药师团队为患者提供药品使用的禁忌、配伍、注意事项等用药指导。（三）提高基层医疗卫生机构服务水平。一是加强对基层医疗卫生机构的设备配备和升级改造。加快推进乡镇卫生院和社区卫生服务中心发热诊室（门诊）建设进度，2023年3月底前力争覆盖率提高到90%左右。完善设备配置，包括氧疗设备、便携式肺功能仪器、指夹式脉搏血氧仪、可穿戴健康监测设备等；升级电子健康档案信息系统，鼓励有条件的为人口密集的社区或偏远的乡村配备智慧健康驿站。二是切实增加基层医疗卫生机构人力。要建立城市二、三级医院相关科室医师到基层出诊的制度，医联体（城市医疗集团或县域医共体，下同）的牵头医院应派出医师下沉基层。根据服务人口和服务量增加适时加强对基层医疗卫生机构人员配备的力度，可临时返聘近五年内退休医务人员以及在其他岗位的卫生专业技术人员充实到基层医疗卫生机构。允许乡镇卫生院和社区卫生服务中心聘用人员或者通过第三方服务的方式，将非医疗卫生服务的任务交由其承担。要建立完善远程医疗服务网络，通过远程医疗的方式将二、三级医院的优质医疗服务向基层下沉延伸。三是做实重点人群家庭医生签约服务。加快提升65岁以上老年人签约服务覆盖面，对合并基础疾病的老年人实现签约服务全覆盖，按照分类分级原则，做好健康管理和健康监测。加强家庭医生与签约老年人的联系，确保其有就医需求时，本人或其家属能及时联系到家庭医生。（四）落实社区（村）对重点人群的管理责任。充分发挥基层政府和居（村）民委员会及其公共卫生委员会的积极作用，协助做好重点人群的日常宣传教育和服务工作。建立社区（村）与医疗机构、药房之间的直通热线，城市以街道、农村以乡镇为单位，配置或更新医疗用车，指导协助转诊。（五）加强农村地区重点人群健康管理工作。各地要加强对农村地区重点人群健康调查和管理工作的指导、支持和调度。以地市级为单元确定定点（亚定点）医疗机构，明确乡镇卫生院向定点医疗机构转诊的流程和路径。县域医共体牵头医院落实专人或专门团队对辖区乡镇卫生院、村卫生室开展重点人群服务提供人力、技术、设备等必要的支持。村民委员会及其公共卫生委员会与村卫生室做好协调联动，动员社会组织、社会工作者、志愿者、社会慈善资源为辖区的重点人群协助购药送药、协助就医转诊等；引导村民提高个人健康意识，做好自我防护。（六）加强对养老院、儿童福利机构等重点机构的管理。各地要指导养老院、儿童福利机构参照本方案制订院内分类分级服务方案，建立与辖区医疗卫生机构、药房的协作机制，明确转诊流程。养老院、儿童福利机构内设医疗机构或与其建立协作关系的医疗卫生机构医务人员为重点人员提供分类分级服务。养老院、儿童福利机构应动态储备中药、解热和止咳等对症治疗药物、抗原检测试剂。（七）发挥医联体的作用。积极发挥医联体医共体牵头医院作用，加强对其成员单位发热诊室（门诊）建设运行的技术指导。统筹医联体内人员调配，下派专业力量，指导支持基层医疗卫生机构发热诊室（门诊）日常诊疗工作。畅通双向转诊通道，做好分级诊疗衔接，牵头医院要组建由呼吸科、儿科、重症科、中医科等相关科室组成的专科救治团队，加强对基层的技术支持、培训、指导和质控。（八）鼓励社会力量参与。统筹各方力量，鼓励引导社会力量参与到基层医疗服务保障中，壮大医疗服务资源，满足群众医疗卫生服务需求。
2022-12-09 22:31,12月9日起天津西青区开通常态化核酸检测“单检”服务,》》》天津西青区关于开通常态化核酸检测 “单检”服务的通告为满足广大居民核酸检测需求，方便群众进行核酸检测，西青区在保留常态化核酸采样点位免费“混检”服务的基础上，开通了收费“单检”通道，具体点位和每日工作时间以实际开通情况为准。请有需求的居民合理安排时间，就近前往采样点参加常态化核酸检测。西青区疫情防控指挥部将根据疫情防控工作实际动态调整、优化服务，请广大居民及时关注。西青区新冠肺炎疫情防控工作指挥部2022年12月9日西青区常态化核酸检测采样点一览表：
2022-12-06 16:50,天津河西区关于开放运行常态化核酸采样点的通告（12月6日）,》》》天津河西区关于开放运行常态化核酸采样点的通告（12月6日）为充分满足广大居民核酸检测需求，本着高效、便民的原则，现将河西区常态化核酸采样点运行情况进行公布（点位明细及运行时间附后），请有需求的居民就近、错峰进行采样。排队等候过程中，请注意保持1米间隔、规范佩戴口罩，避免交叉感染。衷心感谢广大居民群众对我区疫情防控工作的大力配合和支持！特此通告。河西区疫情防控指挥部2022年12月6日
2022-12-06 16:43,12月5日起天津蓟州区更新常态化核酸检测点位通告,》》》12月5日起天津蓟州区更新常态化核酸检测点位通告为进一步做好常态化核酸检测服务，满足广大居民朋友核酸检测需求，蓟州区对常态化核酸检测点位进行了调整（具体点位和开放时间附后）。居民朋友若有出行、查验等需求的，请结合工作和生活实际，合理安排时间，就近到常态化核酸检测点位采集核酸。核酸检测点位（点击图片放大查看）
2022-12-06 17:20,返乡大学生免费改期服务+购票直减50元优惠政策（天津航空）,【免费改期服务】天津航空自12月5日起面向在校大学生提供免费改期服务，大学生购买的机票符合票号为826开头的天津航空国内航班，返乡时间为2022年12月5日起-2023年1月16日、回校时间为2023年2月10日-2023年3月20日，可在航班起飞12小时前(含)，提供学生本人身份证以及学生证、学校开具的在校证明或学信网学生证明，联系天津航空24小时官方客服热线95350或天航直属售票柜台申请免费改期至同一时间段任意同航段航班一次，如有差价费用需要正常收取。“同一时间段”：是指返乡时间段内的机票可更改至任意返乡时间段内的同航段机票，不可更改为回校时间段或者其他时间段航班。【购票优惠政策】除以上专属免费改期福利政策外，天津航空为更好地助力大学生返乡及开学返校出行，推出大学生专属购票直减50元的优惠政策。
